valid_time,tp,e,es,avg_rorwe,avg_esrwe,u10,v10,t2m,msl,sp,tcc,hour_sin,hour_cos,doy_sin,doy_cos
2023-01-01 00:00:00,0.0,-4.17e-06,-1.12e-09,6.79e-06,8.73e-11,0.9200392,2.7935696,279.88953,102140.89,95474.77,0.8207877,0.0,1.0,0.017213356155834685,0.9998518392091162
2023-01-01 01:00:00,0.0,-4.29e-06,1.86e-09,6.84e-06,8.15e-10,0.78375167,2.8913016,279.52502,102167.9,95502.14,0.86689645,0.25881904510252074,0.9659258262890683,0.017213356155834685,0.9998518392091162
2023-01-01 02:00:00,0.0,-4.82e-06,3.2e-10,6.79e-06,1.75e-10,0.6064606,2.904255,279.668,102164.375,95501.9,0.77199024,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162
2023-01-01 03:00:00,0.0,-4.75e-06,-8.73e-10,6.79e-06,6.84e-10,0.65459615,2.7279468,279.64322,102152.51,95491.914,0.7047503,0.7071067811865475,0.7071067811865476,0.017213356155834685,0.9998518392091162
2023-01-01 04:00:00,4.57e-07,-4.12e-06,-9.9e-10,6.79e-06,-8.15e-10,0.9717636,2.4849834,279.04846,102160.09,95493.59,0.54267937,0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162
2023-01-01 05:00:00,1.49e-05,-3.86e-06,-2.85e-09,6.89e-06,-1.28e-09,1.2452941,2.271988,278.81033,102234.41,95552.08,0.31324703,0.9659258262890683,0.25881904510252074,0.017213356155834685,0.9998518392091162
2023-01-01 06:00:00,5.03e-06,-4.11e-06,-1.16e-09,6.85e-06,-2.47e-10,0.7505048,2.4227505,278.1653,102294.875,95599.266,0.48706824,1.0,6.123233995736766e-17,0.017213356155834685,0.9998518392091162
2023-01-01 07:00:00,0.0,-3.75e-06,9.02e-10,6.86e-06,-3.2e-10,0.47114736,2.612379,278.49344,102333.24,95635.79,0.34319776,0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162
2023-01-01 08:00:00,0.0,-7.81e-06,-9.02e-10,6.89e-06,-8.29e-10,0.4526899,2.5867014,278.42297,102349.88,95655.44,0.07855458,0.8660254037844387,-0.4999999999999998,0.017213356155834685,0.9998518392091162
2023-01-01 09:00:00,0.0,-2.31e-05,-4.22e-10,6.89e-06,1.02e-10,0.9033434,2.1722298,280.66425,102359.43,95665.16,0.03748799,0.7071067811865476,-0.7071067811865475,0.017213356155834685,0.9998518392091162
2023-01-01 10:00:00,0.0,-4.51e-05,-3.2e-10,6.89e-06,8.59e-10,0.7830965,2.1347132,283.36542,102422.086,95718.11,0.28740603,0.49999999999999994,-0.8660254037844387,0.017213356155834685,0.9998518392091162
2023-01-01 11:00:00,0.0,-6.37e-05,-3.38e-09,6.86e-06,-6.55e-10,0.017319273,1.878901,285.50983,102392.625,95694.01,0.546079,0.258819045102521,-0.9659258262890682,0.017213356155834685,0.9998518392091162
2023-01-01 12:00:00,0.0,-7.66e-05,-7.57e-10,6.89e-06,1.09e-09,-0.09249306,1.4662914,287.0328,102340.38,95646.45,0.3839175,1.2246467991473532e-16,-1.0,0.017213356155834685,0.9998518392091162
2023-01-01 13:00:00,0.0,-6.45e-05,-5.09e-10,6.86e-06,2.62e-10,-0.44638646,1.4119387,287.95612,102301.8,95613.75,0.22513878,-0.2588190451025208,-0.9659258262890683,0.017213356155834685,0.9998518392091162
2023-01-01 14:00:00,0.0,-3.67e-05,8.59e-10,6.86e-06,-1.38e-09,-0.8446476,1.341589,287.64966,102261.33,95581.74,0.33422768,-0.4999999999999997,-0.8660254037844388,0.017213356155834685,0.9998518392091162
2023-01-01 15:00:00,0.0,-6.04e-06,-1.67e-09,6.86e-06,3.2e-10,-0.9621639,1.4840593,285.83844,102260.15,95586.46,0.16584432,-0.7071067811865471,-0.7071067811865479,0.017213356155834685,0.9998518392091162
2023-01-01 16:00:00,0.0,4.18e-06,2.75e-09,6.86e-06,1.25e-09,-1.0230179,1.570137,283.00183,102268.79,95598.914,0.07472247,-0.8660254037844384,-0.5000000000000004,0.017213356155834685,0.9998518392091162
2023-01-01 17:00:00,0.0,7.52e-06,-1.03e-09,6.86e-06,-1.09e-09,-1.0859394,1.8829756,281.38516,102228.85,95563.83,0.21645737,-0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162
2023-01-01 18:00:00,0.0,7.12e-06,-2.94e-09,6.87e-06,-5.09e-10,-1.0634985,2.205164,280.54297,102215.32,95551.48,0.022949722,-1.0,-1.8369701987210297e-16,0.017213356155834685,0.9998518392091162
2023-01-01 19:00:00,0.0,1.01e-07,-7.86e-10,6.86e-06,-2.18e-10,-1.0328999,2.3910542,279.89148,102190.75,95525.97,0.11360383,-0.9659258262890684,0.2588190451025203,0.017213356155834685,0.9998518392091162
2023-01-01 20:00:00,0.0,-5.97e-07,-8.59e-10,6.91e-06,-2.47e-10,-0.95302826,2.6349106,279.48105,102177.75,95512.266,0.55567,-0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162
2023-01-01 21:00:00,0.0,-2.22e-06,-1.89e-09,6.92e-06,7.28e-11,-0.64788264,2.759735,279.14246,102130.05,95466.56,0.7361354,-0.7071067811865477,0.7071067811865474,0.017213356155834685,0.9998518392091162
2023-01-01 22:00:00,0.0,-3.17e-06,-3.06e-09,6.92e-06,-1.28e-09,0.24577546,3.1306422,279.442,102168.96,95481.35,0.65303504,-0.5000000000000004,0.8660254037844384,0.017213356155834685,0.9998518392091162
2023-01-01 23:00:00,0.0,-3.2e-06,1.31e-10,6.92e-06,5.38e-10,0.50400394,3.3141212,278.78384,102152.5,95458.95,0.41349822,-0.25881904510252157,0.9659258262890681,0.017213356155834685,0.9998518392091162
2023-01-02 00:00:00,0.0,-2.79e-06,4.07e-10,6.93e-06,-1.16e-10,0.8266359,3.2487307,278.28717,102131.19,95437.36,0.23813635,0.0,1.0,0.03442161162274574,0.9994074007397048
2023-01-02 01:00:00,0.0,-2.23e-06,2.63e-09,6.93e-06,-4.37e-11,0.7953594,3.3292875,277.487,102095.14,95411.34,0.34106433,0.25881904510252074,0.9659258262890683,0.03442161162274574,0.9994074007397048
2023-01-02 02:00:00,0.0,-1.62e-06,9.75e-10,6.94e-06,1.6e-10,0.67137164,3.463727,277.4388,102080.984,95403.74,0.32890165,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2023-01-02 03:00:00,0.0,-1.32e-06,-1.51e-09,6.94e-06,-5.38e-10,0.58850616,3.515788,277.51944,102009.16,95334.55,0.21803075,0.7071067811865475,0.7071067811865476,0.03442161162274574,0.9994074007397048
2023-01-02 04:00:00,0.0,-1.01e-06,-2.39e-09,6.92e-06,-9.46e-10,0.62205505,3.329049,277.85995,102002.875,95318.266,0.7040735,0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048
2023-01-02 05:00:00,0.0,9.94e-08,1.25e-09,6.92e-06,1.02e-10,0.85584974,3.1329508,277.66046,102033.41,95321.04,0.48052996,0.9659258262890683,0.25881904510252074,0.03442161162274574,0.9994074007397048
2023-01-02 06:00:00,0.0,9.84e-07,-1.6e-09,6.92e-06,4.95e-10,0.66474086,2.8975353,277.36618,102055.45,95320.93,0.20711738,1.0,6.123233995736766e-17,0.03442161162274574,0.9994074007397048
2023-01-02 07:00:00,0.0,-2.12e-07,-1.75e-09,6.96e-06,-5.68e-10,0.10127503,2.8350496,277.25287,102093.69,95338.55,0.05340001,0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048
2023-01-02 08:00:00,0.0,-2.05e-06,-3.35e-10,6.98e-06,-2.47e-10,-0.1347267,2.9738903,277.93735,102132.72,95370.52,0.08705813,0.8660254037844387,-0.4999999999999998,0.03442161162274574,0.9994074007397048
2023-01-02 09:00:00,0.0,-1.69e-05,-3.93e-10,6.98e-06,-8.73e-11,0.09273648,2.757431,280.75446,102153.625,95387.51,0.08369888,0.7071067811865476,-0.7071067811865475,0.03442161162274574,0.9994074007397048
2023-01-02 10:00:00,0.0,-4.35e-05,-1.62e-09,7e-06,-2.47e-10,0.42378795,2.2324018,282.72043,102180.516,95413.52,0.17092133,0.49999999999999994,-0.8660254037844387,0.03442161162274574,0.9994074007397048
2023-01-02 11:00:00,0.0,-6.56e-05,-9.6e-10,6.98e-06,-1.75e-10,0.29293448,1.6419859,284.9548,102066.13,95331.52,0.66278076,0.258819045102521,-0.9659258262890682,0.03442161162274574,0.9994074007397048
2023-01-02 12:00:00,0.0,-7.73e-05,-1.46e-10,6.98e-06,5.97e-10,1.0954618,0.085302174,285.8207,102077.81,95354.61,0.9254688,1.2246467991473532e-16,-1.0,0.03442161162274574,0.9994074007397048
2023-01-02 13:00:00,0.0,-6.53e-05,-4.37e-10,7.05e-06,-5.82e-11,1.2152901,-0.67867374,285.89755,102113.76,95393.96,0.86382383,-0.2588190451025208,-0.9659258262890683,0.03442161162274574,0.9994074007397048
2023-01-02 14:00:00,0.0,-3.89e-05,-2.11e-09,7.05e-06,1.31e-10,1.0865517,0.19538265,285.0992,102146.24,95428.8,0.8134172,-0.4999999999999997,-0.8660254037844388,0.03442161162274574,0.9994074007397048
2023-01-02 15:00:00,0.0,-1.08e-05,2.46e-09,7.1e-06,-2.33e-10,1.3485718,1.2609397,283.82053,102201.79,95491.16,0.9474137,-0.7071067811865471,-0.7071067811865479,0.03442161162274574,0.9994074007397048
2023-01-02 16:00:00,0.0,-1.06e-06,1.54e-09,7.08e-06,2.47e-10,1.6520529,1.0134947,282.2068,102278.73,95570.72,0.98343027,-0.8660254037844384,-0.5000000000000004,0.03442161162274574,0.9994074007397048
2023-01-02 17:00:00,0.0,-8.74e-07,-2.76e-10,6.98e-06,3.2e-10,1.9083967,1.17768,281.64685,102372.9,95655.375,0.9879066,-0.9659258262890683,-0.25881904510252063,0.03442161162274574,0.9994074007397048
2023-01-02 18:00:00,0.0,-1.17e-06,3.16e-09,7.04e-06,6.4e-10,1.8917103,1.5681143,281.7139,102458.46,95725.086,1.0,-1.0,-1.8369701987210297e-16,0.03442161162274574,0.9994074007397048
2023-01-02 19:00:00,0.0,-3.98e-06,-9.6e-10,7.04e-06,-4.95e-10,1.8489304,1.8230219,281.55136,102508.51,95759.39,0.9980466,-0.9659258262890684,0.2588190451025203,0.03442161162274574,0.9994074007397048
2023-01-02 20:00:00,0.0,-4.89e-06,-9.9e-10,6.98e-06,3.2e-10,2.0549269,1.6918173,281.02106,102582.625,95814.4,0.9862304,-0.8660254037844386,0.5000000000000001,0.03442161162274574,0.9994074007397048
2023-01-02 21:00:00,9.15e-07,-5.16e-06,4.22e-10,7.08e-06,6.11e-10,2.6155443,1.3219261,280.92273,102642.01,95851.51,1.0,-0.7071067811865477,0.7071067811865474,0.03442161162274574,0.9994074007397048
2023-01-02 22:00:00,3.34e-06,-5.17e-06,-4.07e-10,7.08e-06,3.06e-10,2.959096,1.183907,281.55206,102670.46,95882.266,0.9383015,-0.5000000000000004,0.8660254037844384,0.03442161162274574,0.9994074007397048
2023-01-02 23:00:00,1.58e-05,-4.57e-06,2.94e-09,7.11e-06,1e-09,2.7476368,0.64427835,281.40567,102742.38,95934.28,0.83611214,-0.25881904510252157,0.9659258262890681,0.03442161162274574,0.9994074007397048
2023-01-03 00:00:00,4.34e-05,-2.99e-06,-2.15e-09,7.2e-06,-5.82e-11,2.6067023,-0.08606577,281.10016,102794.234,95965.64,0.9461756,0.0,1.0,0.051619667223253764,0.998666816288476
2023-01-03 01:00:00,7.97e-05,-1.72e-06,7.42e-10,7.33e-06,2.04e-10,2.262823,-0.5247939,280.6204,102881.55,96033.66,1.0,0.25881904510252074,0.9659258262890683,0.051619667223253764,0.998666816288476
2023-01-03 02:00:00,9.85e-05,-1.63e-06,-1.78e-09,7.41e-06,-4.95e-10,1.6526728,-0.49658656,280.41724,102914.016,96049.85,0.9789613,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2023-01-03 03:00:00,0.0001099083,-7.01e-07,2.46e-09,7.38e-06,5.82e-10,1.4468136,-0.24965578,280.13666,102932.89,96057.73,1.0,0.7071067811865475,0.7071067811865476,0.051619667223253764,0.998666816288476
2023-01-03 04:00:00,0.00015172914,1.81e-07,-2.72e-09,7.62e-06,-6.55e-10,1.3625298,-0.06508058,279.8452,102954.87,96069.78,0.99691325,0.8660254037844386,0.5000000000000001,0.051619667223253764,0.998666816288476
2023-01-03 05:00:00,0.00021227871,-2.64e-07,-4.8e-10,8.08e-06,-8.29e-10,1.1791658,0.2972175,279.7854,102962.8,96073.4,1.0,0.9659258262890683,0.25881904510252074,0.051619667223253764,0.998666816288476
2023-01-03 06:00:00,0.00026893686,4.33e-07,3.13e-09,8.46e-06,5.53e-10,0.9022417,0.06775373,279.4937,103008.32,96113.03,1.0,1.0,6.123233995736766e-17,0.051619667223253764,0.998666816288476
2023-01-03 07:00:00,7.58e-05,4.07e-08,-1.79e-09,7.36e-06,-5.97e-10,0.88565606,-0.45495927,279.23135,103043.1,96141.56,1.0,0.9659258262890683,-0.25881904510252063,0.051619667223253764,0.998666816288476
2023-01-03 08:00:00,8.33e-05,-4.36e-08,2.84e-09,7.36e-06,5.24e-10,0.5089519,-0.6576522,279.2262,103119.3,96207.93,1.0,0.8660254037844387,-0.4999999999999998,0.051619667223253764,0.998666816288476
2023-01-03 09:00:00,6.18e-05,-1.36e-05,1.27e-09,7.29e-06,1.27e-09,0.46399468,-0.18832171,279.52744,103140.47,96224.6,0.98706925,0.7071067811865476,-0.7071067811865475,0.051619667223253764,0.998666816288476
2023-01-03 10:00:00,7.51e-05,-5.14e-05,-1.27e-09,7.36e-06,-2.18e-10,0.5563674,-0.9950033,280.3655,103182.305,96258.11,1.0,0.49999999999999994,-0.8660254037844387,0.051619667223253764,0.998666816288476
2023-01-03 11:00:00,7.84e-05,-5.2e-05,4.66e-10,7.38e-06,1.16e-10,0.34340906,-1.0704412,280.54697,103158.91,96231.47,1.0,0.258819045102521,-0.9659258262890682,0.051619667223253764,0.998666816288476
2023-01-03 12:00:00,0.000107121625,-5.99e-05,-7.28e-10,7.5e-06,-1.46e-11,0.38483614,-1.0946894,280.57687,103125.695,96201.484,1.0,1.2246467991473532e-16,-1.0,0.051619667223253764,0.998666816288476
2023-01-03 13:00:00,0.00013643493,-5.35e-05,-2.37e-09,7.7e-06,-6.55e-10,0.4776482,-1.1637974,280.66046,103118.46,96196.69,1.0,-0.2588190451025208,-0.9659258262890683,0.051619667223253764,0.998666816288476
2023-01-03 14:00:00,0.00011590839,-3.3e-05,-1.86e-09,7.64e-06,-4.22e-10,0.29014862,-1.1715374,280.4822,103104.125,96180.766,1.0,-0.4999999999999997,-0.8660254037844388,0.051619667223253764,0.998666816288476
2023-01-03 15:00:00,7.04e-05,-7.65e-06,3.1e-09,7.49e-06,2.91e-11,-0.086455286,-0.8763111,280.56497,103154.914,96226.234,0.99320316,-0.7071067811865471,-0.7071067811865479,0.051619667223253764,0.998666816288476
2023-01-03 16:00:00,2.41e-05,3.98e-07,2.31e-09,7.26e-06,1.46e-11,-0.27050072,-0.038048528,279.39163,103196.25,96263.516,0.8641271,-0.8660254037844384,-0.5000000000000004,0.051619667223253764,0.998666816288476
2023-01-03 17:00:00,4.88e-06,2.94e-06,-1.86e-09,7.17e-06,-2.18e-10,-0.27229333,0.78550035,278.4699,103208.305,96274.195,0.59202653,-0.9659258262890683,-0.25881904510252063,0.051619667223253764,0.998666816288476
2023-01-03 18:00:00,2.86e-07,8.6e-06,-2.28e-09,7.17e-06,4.37e-11,-0.15037799,1.4850006,277.2245,103231.95,96296.7,0.47554773,-1.0,-1.8369701987210297e-16,0.051619667223253764,0.998666816288476
2023-01-03 19:00:00,0.0,4.3e-06,-2.07e-09,7.13e-06,1.89e-10,-0.045991343,1.4683037,276.34933,103254.17,96319.58,0.53711426,-0.9659258262890684,0.2588190451025203,0.051619667223253764,0.998666816288476
2023-01-03 20:00:00,0.0,7.22e-06,8.73e-11,7.15e-06,-7.42e-10,0.053541694,1.6501245,276.27692,103261.57,96326.09,0.95516926,-0.8660254037844386,0.5000000000000001,0.051619667223253764,0.998666816288476
2023-01-03 21:00:00,0.0,1.08e-05,1.47e-09,7.15e-06,-2.91e-11,0.3171203,1.5519037,275.9672,103245.12,96307.81,0.96371853,-0.7071067811865477,0.7071067811865474,0.051619667223253764,0.998666816288476
2023-01-03 22:00:00,0.0,1.23e-05,-5.38e-10,7.16e-06,-5.53e-10,0.6470349,1.8493147,275.42993,103232.39,96290.3,0.9705154,-0.5000000000000004,0.8660254037844384,0.051619667223253764,0.998666816288476
2023-01-03 23:00:00,0.0,1.36e-05,-1.47e-09,7.16e-06,-4.07e-10,0.9276624,1.8855753,275.73724,103253.53,96307.7,0.9579701,-0.25881904510252157,0.9659258262890681,0.051619667223253764,0.998666816288476
2023-01-04 00:00:00,0.0,1.05e-05,3.06e-10,7.16e-06,2.76e-10,0.9153328,1.8196416,276.26767,103219.13,96272.59,0.7777108,0.0,1.0,0.06880242680231986,0.9976303053065857
2023-01-04 01:00:00,0.0,1.1e-05,-1.75e-10,7.16e-06,5.82e-11,0.97070324,1.9904451,276.01624,103181.09,96237.37,0.94762564,0.25881904510252074,0.9659258262890683,0.06880242680231986,0.9976303053065857
2023-01-04 02:00:00,0.0,1.11e-05,8.73e-10,7.16e-06,7.57e-10,0.87684697,2.0599623,275.40085,103178.83,96235.84,0.982819,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857
2023-01-04 03:00:00,0.0,8.63e-06,7.42e-10,7.17e-06,1.16e-10,0.9111136,1.9530649,275.10626,103142.375,96199.58,1.0,0.7071067811865475,0.7071067811865476,0.06880242680231986,0.9976303053065857
2023-01-04 04:00:00,0.0,6.59e-06,-2.33e-10,7.19e-06,2.33e-10,1.0228024,2.0028276,274.97144,103121.65,96174.96,1.0,0.8660254037844386,0.5000000000000001,0.06880242680231986,0.9976303053065857
2023-01-04 05:00:00,0.0,4.49e-06,5.82e-11,7.19e-06,-4.37e-11,1.088481,2.3316736,275.01724,103095.62,96135.695,1.0,0.9659258262890683,0.25881904510252074,0.06880242680231986,0.9976303053065857
2023-01-04 06:00:00,0.0,7.99e-06,-4.66e-10,7.19e-06,1.31e-10,1.3037529,2.3720226,274.59338,103094.51,96125.89,0.9828043,1.0,6.123233995736766e-17,0.06880242680231986,0.9976303053065857
2023-01-04 07:00:00,0.0,-9.83e-07,7.42e-10,7.19e-06,2.62e-10,1.3610029,2.4652271,274.71912,103107.19,96137.586,0.9906781,0.9659258262890683,-0.25881904510252063,0.06880242680231986,0.9976303053065857
2023-01-04 08:00:00,0.0,-1.4e-05,1.88e-09,7.18e-06,-2.47e-10,1.369319,2.8268785,275.3623,103065.03,96108.234,0.9914456,0.8660254037844387,-0.4999999999999998,0.06880242680231986,0.9976303053065857
2023-01-04 09:00:00,0.0,-4.33e-05,3.2e-10,7.22e-06,-2.91e-11,1.5974531,2.5847263,277.10724,103009.414,96075.766,0.9968625,0.7071067811865476,-0.7071067811865475,0.06880242680231986,0.9976303053065857
2023-01-04 10:00:00,0.0,-6.56e-05,9.75e-10,7.22e-06,0.0,2.1309938,2.5229473,279.13785,102947.72,96046.086,1.0,0.49999999999999994,-0.8660254037844387,0.06880242680231986,0.9976303053065857
2023-01-04 11:00:00,4.57e-07,-7.32e-05,-7.57e-10,7.22e-06,-2.91e-11,2.8558245,2.6695175,280.49863,102843.805,95969.484,1.0,0.258819045102521,-0.9659258262890682,0.06880242680231986,0.9976303053065857
2023-01-04 12:00:00,8e-07,-7.32e-05,-1e-09,7.19e-06,5.38e-10,3.354888,2.2055044,281.20383,102739.83,95890.62,0.99506646,1.2246467991473532e-16,-1.0,0.06880242680231986,0.9976303053065857
2023-01-04 13:00:00,0.0,-6.08e-05,9.6e-10,7.22e-06,6.26e-10,3.9662504,1.9475813,281.52374,102666.695,95834.15,1.0,-0.2588190451025208,-0.9659258262890683,0.06880242680231986,0.9976303053065857
2023-01-04 14:00:00,0.0,-5.7e-05,-1.31e-10,7.19e-06,-3.2e-10,4.7585382,1.8274288,282.02924,102591.336,95775.1,0.99326956,-0.4999999999999997,-0.8660254037844388,0.06880242680231986,0.9976303053065857
2023-01-04 15:00:00,0.0,-3.89e-05,2.33e-10,7.22e-06,2.91e-10,5.171645,2.1132088,282.224,102545.88,95739.45,0.99039304,-0.7071067811865471,-0.7071067811865479,0.06880242680231986,0.9976303053065857
2023-01-04 16:00:00,0.0,-2.4e-05,2.04e-10,7.29e-06,-1.6e-10,5.3508863,2.1918316,282.2381,102506.266,95703.086,0.99204266,-0.8660254037844384,-0.5000000000000004,0.06880242680231986,0.9976303053065857
2023-01-04 17:00:00,0.0,-1.97e-05,-6.11e-10,7.25e-06,-3.78e-10,5.5491905,2.1138449,282.3365,102489.22,95687.44,0.9878617,-0.9659258262890683,-0.25881904510252063,0.06880242680231986,0.9976303053065857
2023-01-04 18:00:00,0.0,-1.72e-05,-6.4e-10,7.3e-06,3.93e-10,6.0488358,2.1606226,282.34442,102437.13,95640.33,0.96803194,-1.0,-1.8369701987210297e-16,0.06880242680231986,0.9976303053065857
2023-01-04 19:00:00,1.26e-06,-1.58e-05,9.17e-10,7.25e-06,-1.46e-10,5.999522,2.1281319,282.7395,102401.31,95605.266,0.9977504,-0.9659258262890684,0.2588190451025203,0.06880242680231986,0.9976303053065857
2023-01-04 20:00:00,6.42e-05,-1.88e-05,-1.98e-09,7.57e-06,-7.28e-11,5.9295883,1.934206,282.8579,102395.76,95597.484,1.0,-0.8660254037844386,0.5000000000000001,0.06880242680231986,0.9976303053065857
2023-01-04 21:00:00,6.75e-05,-2.53e-05,-1.38e-09,7.46e-06,-4.22e-10,6.106101,1.9500313,283.3256,102369.25,95573.47,0.9973476,-0.7071067811865477,0.7071067811865474,0.06880242680231986,0.9976303053065857
2023-01-04 22:00:00,0.0001523395,-4.45e-05,1.63e-09,7.72e-06,0.0,6.1272726,1.9558668,283.91202,102326.69,95543.75,1.0,-0.5000000000000004,0.8660254037844384,0.06880242680231986,0.9976303053065857
2023-01-04 23:00:00,0.0001537577,-6.06e-05,2.18e-10,7.73e-06,2.62e-10,6.300849,2.0272036,283.94925,102333.35,95546.516,1.0,-0.25881904510252157,0.9659258262890681,0.06880242680231986,0.9976303053065857
2023-01-05 00:00:00,7.65e-05,-6.53e-05,5.68e-10,7.47e-06,2.91e-11,6.359062,1.7992706,283.61002,102294.23,95506.45,0.9994001,0.0,1.0,0.08596479873744647,0.9962981749346078
2023-01-05 01:00:00,8.1e-06,-4.64e-05,1.75e-10,7.29e-06,-1.75e-10,6.219797,2.5957632,283.77032,102236.88,95449.97,0.9926934,0.25881904510252074,0.9659258262890683,0.08596479873744647,0.9962981749346078
2023-01-05 02:00:00,7.68e-08,-2.64e-05,-1.57e-09,7.25e-06,1.02e-10,6.214031,2.9033766,283.7052,102180.72,95402.79,0.96235055,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078
2023-01-05 03:00:00,6.86e-07,-1.77e-05,4.22e-10,7.25e-06,-2.91e-11,6.33788,2.6134892,283.4582,102095.81,95327.68,1.0,0.7071067811865475,0.7071067811865476,0.08596479873744647,0.9962981749346078
2023-01-05 04:00:00,2.31e-06,-1.72e-05,-5.24e-10,7.25e-06,-2.91e-10,7.0625124,2.020525,283.77676,102057.08,95293.65,0.99691325,0.8660254037844386,0.5000000000000001,0.08596479873744647,0.9962981749346078
2023-01-05 05:00:00,1.08e-05,-1.62e-05,9.02e-10,7.3e-06,-3.35e-10,7.562316,1.3445778,283.98718,102082.98,95311.97,1.0,0.9659258262890683,0.25881904510252074,0.08596479873744647,0.9962981749346078
2023-01-05 06:00:00,1.94e-05,-1.85e-05,1.22e-09,7.33e-06,-7.28e-10,7.4130516,1.4160795,284.16946,102114.56,95331.13,1.0,1.0,6.123233995736766e-17,0.08596479873744647,0.9962981749346078
2023-01-05 07:00:00,5.51e-05,-5.23e-05,-7.42e-10,7.43e-06,-7.42e-10,7.262459,1.5111189,284.02734,102140.2,95351.83,1.0,0.9659258262890683,-0.25881904510252063,0.08596479873744647,0.9962981749346078
2023-01-05 08:00:00,4.09e-05,-3.78e-05,1.14e-09,7.44e-06,4.51e-10,7.2437277,1.3372173,284.0268,102211.266,95417.22,0.9977504,0.8660254037844387,-0.4999999999999998,0.08596479873744647,0.9962981749346078
2023-01-05 09:00:00,8.09e-05,-3.42e-05,1.38e-09,7.63e-06,6.4e-10,7.2332363,0.9163857,284.15228,102279.34,95479.7,0.9977504,0.7071067811865476,-0.7071067811865475,0.08596479873744647,0.9962981749346078
2023-01-05 10:00:00,0.00031053973,-4.97e-05,1.16e-09,8.32e-06,-1.46e-11,5.9957485,0.3065961,284.07822,102323.14,95533.266,1.0,0.49999999999999994,-0.8660254037844387,0.08596479873744647,0.9962981749346078
2023-01-05 11:00:00,0.0004921751,-9.13e-05,5.97e-10,9.28e-06,-1.89e-10,6.3390703,0.27850515,283.8554,102300.63,95505.51,0.9977319,0.258819045102521,-0.9659258262890682,0.08596479873744647,0.9962981749346078
2023-01-05 12:00:00,0.0006460233,-8.32e-05,-9.9e-10,1.03e-05,2.04e-10,6.246984,0.17261165,283.6278,102293.766,95495.875,0.97155154,1.2246467991473532e-16,-1.0,0.08596479873744647,0.9962981749346078
2023-01-05 13:00:00,0.0006902083,-8.74e-05,6.26e-10,1.07e-05,2.62e-10,5.9550333,0.008805465,283.35724,102295.78,95496.44,0.98865974,-0.2588190451025208,-0.9659258262890683,0.08596479873744647,0.9962981749346078
2023-01-05 14:00:00,0.00058973185,-9.05e-05,6.26e-10,1.02e-05,-4.95e-10,5.846449,-0.19610858,283.25568,102318.26,95516.28,0.989567,-0.4999999999999997,-0.8660254037844388,0.08596479873744647,0.9962981749346078
2023-01-05 15:00:00,0.00039343606,-6.91e-05,-1.06e-09,9.32e-06,1.89e-10,5.8084126,-0.44328368,283.0642,102362.42,95554.71,0.97913396,-0.7071067811865471,-0.7071067811865479,0.08596479873744647,0.9962981749346078
2023-01-05 16:00:00,0.00028789556,-4.77e-05,1.32e-09,8.86e-06,-8.73e-11,5.530514,-0.7358759,283.00427,102427.555,95610.62,0.9823092,-0.8660254037844384,-0.5000000000000004,0.08596479873744647,0.9962981749346078
2023-01-05 17:00:00,0.00024867052,-3.92e-05,-2.69e-09,8.68e-06,-5.09e-10,5.02332,-0.71014816,282.74756,102494.08,95665.195,0.98865974,-0.9659258262890683,-0.25881904510252063,0.08596479873744647,0.9962981749346078
2023-01-05 18:00:00,0.00024323096,-3.51e-05,1.76e-09,8.53e-06,3.49e-10,4.7229104,-0.5450977,282.4868,102522.79,95686.29,0.98412365,-1.0,-1.8369701987210297e-16,0.08596479873744647,0.9962981749346078
2023-01-05 19:00:00,0.00038507936,-6.01e-05,1.56e-09,8.92e-06,6.55e-10,4.4183445,-0.060828358,282.24734,102547.63,95710.34,0.97550505,-0.9659258262890684,0.2588190451025203,0.08596479873744647,0.9962981749346078
2023-01-05 20:00:00,0.00018342343,-4.99e-05,-2.56e-09,8.24e-06,-1.89e-10,4.386462,0.19426095,282.0239,102563.664,95726.875,0.8779362,-0.8660254037844386,0.5000000000000001,0.08596479873744647,0.9962981749346078
2023-01-05 21:00:00,0.00015548032,-4.01e-05,5.97e-10,8.06e-06,-1.75e-10,4.0363445,0.4184029,281.92804,102560.76,95724.484,0.82819974,-0.7071067811865477,0.7071067811865474,0.08596479873744647,0.9962981749346078
2023-01-05 22:00:00,0.00010349548,-2.64e-05,-9.75e-10,7.73e-06,0.0,3.0880194,0.30299604,281.15793,102558.8,95732.65,0.6628467,-0.5000000000000004,0.8660254037844384,0.08596479873744647,0.9962981749346078
